frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
7175,413.54178,112.62538,564.61134,310.90785,173.0,0.99983,472.77405,208.38416,520.3205,198.52556,502.72183,226.19191,486.92859,253.21872,524.22003,245.44264,-7.84512,1.68702,-11.91465
7176,421.61566,109.86759,572.72796,307.8654,173.0,0.99988,479.72525,204.01892,527.76355,192.91441,510.17871,222.79723,495.73819,251.14975,531.83118,242.15118,-7.94571,3.38919,-12.23627
7177,428.85383,107.06124,579.92644,304.35615,173.0,0.99984,486.21387,202.05019,533.25043,191.79013,516.30664,220.33382,501.6593,249.66588,537.66736,241.32874,-10.09495,1.15154,-12.32159
7178,433.44807,105.74651,584.62938,302.71138,173.0,0.99986,489.60406,200.05061,535.98993,189.66856,519.93054,218.46284,505.43164,248.73373,540.60681,240.26195,-9.3949,0.38582,-12.26398
7179,435.15308,105.63305,586.48936,302.29647,173.0,0.99986,489.44492,199.79462,535.71503,189.32072,519.76434,217.97656,505.43781,248.8497,540.61353,240.28714,-10.11348,0.45561,-13.04103
7180,434.53541,106.03364,586.12403,302.15408,173.0,0.99985,488.10745,200.55247,534.14655,189.89835,518.45447,218.22153,504.58981,248.8925,539.18933,240.10796,-10.26814,0.41125,-13.61449
7181,432.57539,106.27685,584.86541,302.24275,173.0,0.99986,485.85864,201.64397,532.4024,189.6265,517.00916,219.60797,503.7417,250.05956,537.95306,240.30547,-10.28178,0.56787,-13.81306
7182,430.15018,106.7483,583.09861,302.50104,173.0,0.99987,482.75323,202.24742,529.92242,189.63557,514.00604,220.46672,501.09256,250.16005,536.54639,239.85457,-10.17903,0.21352,-13.75285
7183,429.09718,106.9571,582.49944,302.50059,173.0,0.99988,482.71802,202.01093,529.74194,189.57033,513.74786,219.79564,501.11453,249.79941,536.37506,239.62758,-10.40187,0.30594,-14.45005
7184,429.5146,106.57741,583.04778,302.17493,173.0,0.99988,485.21967,200.00032,530.77612,188.15492,515.55859,218.89383,502.05231,248.03912,537.11768,238.43416,-8.96716,1.32685,-14.43843
7185,429.88738,105.81591,583.48111,301.52334,173.0,0.99989,485.51593,199.80511,531.5174,187.56947,516.17639,218.92471,502.53323,248.01057,537.98047,238.17743,-9.05322,1.97248,-14.42108
7186,430.47606,105.16436,584.21858,300.8981,173.0,0.99988,485.84232,199.28638,532.22876,186.98944,516.49579,218.2346,502.71948,247.26207,538.28015,237.41003,-9.19933,2.37875,-15.6652
7187,430.48167,104.62509,584.35322,300.35191,173.0,0.99989,485.47327,198.87746,532.11365,186.56467,516.19763,218.29256,502.23502,246.99237,538.06342,237.07835,-9.21888,1.46756,-14.83195
7188,429.55861,104.69558,583.52046,300.5239,173.0,0.99989,483.38367,199.75694,530.1684,187.22957,514.17487,218.7054,500.53644,247.3667,536.98755,237.27254,-9.37578,1.65463,-15.34256
7189,427.79337,105.48839,581.53962,301.19977,173.0,0.99989,482.19202,200.50801,528.68469,188.16928,512.81689,219.05627,499.52762,248.18942,535.53442,238.12311,-8.13522,2.38676,-15.77539
7190,426.51817,108.17102,580.06847,303.18129,173.0,0.99987,479.34827,201.59711,528.9118,189.80951,510.83743,220.0303,497.91779,249.15173,533.63794,239.64268,-8.0504,3.41182,-16.36798
7191,425.47496,111.47309,578.44749,305.44188,173.0,0.99989,479.31662,205.76286,527.26581,194.01836,510.00241,223.60927,496.00406,251.53572,532.30487,241.9464,-8.23012,3.5752,-16.07992
7192,424.42484,115.29075,576.94112,308.67938,173.0,0.99988,479.90338,208.71503,526.27771,197.68222,510.23065,227.48955,495.38733,255.48619,531.48615,246.26364,-8.52168,3.49489,-15.67982
7193,423.90259,117.93231,576.18349,311.38035,173.0,0.99987,479.58627,211.08975,526.45648,199.74892,510.75159,228.7982,494.496,257.59705,532.09375,248.19347,-9.10847,2.74786,-16.76115
7194,423.49337,118.71914,575.64317,312.28339,173.0,0.99988,479.09332,210.94467,525.90674,199.62607,510.18008,229.13806,494.10123,257.31097,531.56879,247.95351,-9.98669,1.6287,-16.15768
7195,423.00651,119.20658,575.04282,313.00595,173.0,0.99987,478.65448,210.897,524.68634,199.80334,509.31107,229.32727,493.7851,257.34186,530.47882,248.16956,-9.90018,2.5922,-16.4282
7196,422.65131,120.34202,574.44505,314.77967,173.0,0.99988,477.82721,212.05168,524.18927,200.86696,508.68701,231.05804,493.00638,259.82382,529.98822,250.5927,-9.64149,3.14994,-16.27641
7197,422.18215,122.31948,574.16282,317.90833,173.0,0.99989,475.9101,216.43375,523.95392,204.823,505.52158,235.59335,493.21753,264.34509,530.05475,255.0692,-10.61658,2.91653,-15.95535
7198,423.34822,127.49802,574.93564,322.49684,173.0,0.99989,476.00345,223.83015,524.00208,211.12752,507.31671,240.72401,493.44028,267.61462,532.80078,257.29614,-10.58836,2.99545,-14.52395
7199,425.76316,134.81404,578.50987,330.81221,173.0,0.99958,485.71014,228.45193,529.52643,219.46118,514.83081,250.73705,500.32861,273.35056,535.13654,265.88348,-7.03017,-1.41605,-8.38393
7200,430.90953,145.33957,583.54558,341.54891,173.0,0.99967,492.73022,238.88934,536.29639,231.21997,522.52722,259.4762,507.422,283.23248,542.69995,276.96362,-4.81149,-1.06631,-10.32571
7201,438.2267,157.44438,590.7764,354.63999,173.0,0.99947,502.39478,251.98631,548.21008,246.29745,532.17572,274.73468,513.71082,296.50418,551.06738,291.9686,-1.00028,-0.60471,-10.60641
7202,445.13992,176.67317,597.70865,374.62505,173.0,0.99498,508.17346,275.82849,550.65186,268.31659,536.57678,298.88434,524.70184,320.74902,556.66278,314.70255,-4.79263,2.03456,-10.55285
7203,453.44399,195.70403,606.01262,395.34422,173.0,0.99268,515.52783,295.24155,558.58862,287.38953,545.17657,314.89203,533.92908,340.20758,565.45227,334.04208,6.56921,-0.927,-9.98476
7204,463.8888,215.18734,616.78622,413.8696,173.0,0.998,526.70673,311.49612,569.75269,303.7561,556.80847,331.19873,542.46143,354.81549,578.12488,348.3688,5.66217,6.16747,-5.67091
7205,471.71638,229.20699,624.73345,428.14022,173.0,0.99914,540.24127,323.35165,579.10547,315.4353,568.56451,345.62738,553.80731,368.73395,585.53082,362.13483,2.3505,9.10281,-5.43973
7206,478.7397,239.79186,630.89138,437.59031,173.0,0.99972,541.22632,331.20157,584.50739,323.83209,571.71613,352.50897,556.33618,375.4888,590.32074,369.64462,-2.87209,13.5312,-6.99437
7207,484.39369,246.60072,636.68618,444.26256,173.0,0.99982,541.3197,340.57819,587.76099,329.64755,573.073,359.59122,559.2157,387.0831,594.55615,378.24075,-8.0131,6.87918,-13.11143
7208,488.81506,248.79167,641.15205,446.20241,173.0,0.99986,544.27069,338.25174,594.40643,328.22916,576.84167,359.02155,560.21564,388.54074,597.89575,379.99557,-7.71857,1.89809,-14.17613
7209,491.82226,247.49435,644.08886,443.64939,173.0,0.99987,546.91467,334.79327,597.11438,325.02567,579.57916,355.93091,563.09558,384.16272,600.12061,375.8623,-7.20554,2.85583,-13.93915
7210,492.73989,243.36457,645.46577,438.99665,173.0,0.99985,545.92249,329.224,597.68445,319.24017,579.1615,350.40894,563.90002,378.7338,600.14301,370.47031,-8.73172,3.61473,-13.16411
7211,494.49962,237.59528,647.82718,433.18287,173.0,0.99987,549.33704,323.54376,599.06775,313.16724,581.82184,343.69226,565.73846,373.44785,603.13971,364.79807,-9.46999,4.38458,-12.71593
7212,495.05706,230.34612,648.06602,425.0885,173.0,0.99986,549.07208,316.77179,600.24469,306.2059,582.4425,336.48929,565.99628,364.5087,604.30194,355.9295,-8.00665,4.89008,-12.48749
7213,495.61993,221.83629,648.60389,416.28133,173.0,0.99987,551.13458,307.51498,600.39178,297.58258,583.51685,328.94397,567.29785,356.89285,604.22113,348.43854,-9.188,4.31804,-11.5905
7214,497.84891,211.96894,650.4273,406.45589,173.0,0.99979,552.14886,297.01508,603.87097,288.16281,584.37274,318.08871,568.5188,345.4834,605.02985,338.45874,-9.2892,3.13158,-10.82787
7215,502.35792,202.13114,655.22011,396.54508,173.0,0.99985,561.02631,285.05304,612.76819,277.38705,594.63428,307.31967,574.82483,335.36063,612.62799,328.59259,-14.20787,1.87927,-9.37136
7216,511.73674,193.40444,663.41153,389.32224,173.0,0.99982,568.74719,282.2171,619.28156,273.66635,598.96686,304.1286,584.00293,330.53217,621.51794,323.74155,-11.88066,2.18932,-7.48186
7217,529.99775,191.02359,681.12284,386.53754,173.0,0.99969,609.31909,278.17526,649.74341,273.47668,638.98309,300.27158,612.85516,324.61023,647.58026,321.224,-4.05205,6.66401,-0.85295
7218,558.03336,194.06494,709.50348,388.56495,173.0,0.99963,639.3219,283.5932,680.76819,281.71246,666.45813,305.22406,642.86523,329.21976,677.56836,327.33084,-5.77514,7.86394,1.99559
7219,591.34796,194.03393,744.61546,390.30514,173.0,0.99934,673.96881,286.24551,716.97272,281.90677,702.85724,308.98282,681.98474,333.02487,714.77667,329.452,0.3024,7.08855,2.20456
7220,630.26157,204.10228,784.44106,397.96085,173.0,0.99922,721.34869,293.26004,763.65076,291.84286,752.50311,315.21634,727.40753,339.80731,761.28015,339.00085,-6.05309,7.37519,5.82718
7221,669.43941,215.51066,824.48047,409.59658,173.0,0.99955,755.53278,307.55231,798.71466,305.25903,786.57062,329.79315,762.01703,354.31479,797.05939,352.31451,-9.91237,4.83971,4.78584
7222,704.80236,222.36528,860.01314,417.5273,173.0,0.99967,794.3916,316.17224,835.24933,313.53415,825.28168,339.92303,797.99042,363.22052,829.38733,361.71436,-8.39136,10.29753,3.75403
7223,732.16849,226.35339,887.89162,422.78632,173.0,0.99954,805.72314,315.39325,853.69177,310.38303,838.49298,337.43283,814.48175,363.41324,851.56122,359.49768,-6.97614,8.7505,-2.41894
7224,755.07428,229.25617,911.24376,427.90491,173.0,0.99948,840.72009,323.08423,880.78339,318.45746,872.20288,347.44266,842.88611,370.13351,876.10669,366.98038,-7.90474,7.59924,-1.93851
7225,775.45897,234.82211,932.1422,433.62464,173.0,0.99947,855.01324,325.15082,896.19183,322.81906,886.31317,349.54163,859.24652,372.03238,893.63049,370.31476,-6.73851,10.28487,-3.36038
7226,792.58774,243.65539,950.79238,441.43576,173.0,0.99971,856.92523,334.77875,906.07904,329.74585,892.89368,356.59518,870.38867,380.22479,910.77582,375.78262,-0.20457,13.09779,-2.69572
7227,807.4381,252.21426,966.76008,450.39077,173.0,0.99965,873.95465,343.84473,924.04071,340.29352,909.97034,364.3461,885.43976,388.5213,925.09204,385.97983,1.41579,11.72921,-0.66159
7228,818.36906,258.95055,977.779,458.48998,173.0,0.99973,880.01819,356.54889,930.07111,350.04129,914.56995,378.72739,893.89709,408.07809,932.43695,402.78293,-8.49149,8.08153,-5.04224
7229,825.59477,261.67098,985.65109,462.37788,173.0,0.99976,881.55157,357.63065,937.06189,351.45175,916.1629,380.95871,896.21613,410.87457,936.71088,405.56332,-8.32006,4.31573,-6.13633
7230,830.94917,258.85221,991.53382,460.62995,173.0,0.99973,889.62189,351.68115,943.11536,345.32239,923.98724,376.1666,903.92261,404.8945,941.6817,399.71472,-14.11229,4.50607,-6.15588
7231,838.18739,252.18116,999.49471,454.75606,173.0,0.99976,892.97034,345.10519,951.44818,334.37656,930.57928,371.57742,911.23035,400.00967,952.90308,391.00415,-14.02759,3.23732,-8.39256
7232,848.7633,244.76882,1010.60363,448.85099,173.0,0.99973,909.41718,338.78928,964.05029,330.33707,944.88226,365.40292,923.91705,391.78906,964.13153,384.98206,-13.58417,3.94682,-6.35645
7233,860.80054,239.36778,1022.69476,445.23139,173.0,0.99972,924.57812,332.08554,978.34833,325.08298,959.35675,358.52051,938.04321,386.23068,978.2666,380.65796,-12.04013,3.19704,-6.5889
7234,872.62842,235.26485,1034.12129,441.80502,173.0,0.99979,933.22845,330.2883,989.6925,325.0975,968.18115,356.17477,945.92029,384.00052,987.51971,379.7988,-9.88828,3.18647,-5.91507
7235,880.59498,232.5704,1043.0827,439.53723,173.0,0.99972,940.41589,329.16446,997.1521,323.64679,976.23322,354.12659,953.34814,381.81149,994.66394,377.16653,-10.41466,1.61592,-5.71841
7236,886.49353,229.73114,1050.08284,438.0841,173.0,0.99973,946.4223,327.1489,1004.2923,322.11938,982.17944,352.37744,959.82135,380.7215,1000.56201,376.58151,-10.01851,1.76914,-5.56731
7237,893.1677,226.29045,1057.33848,435.49063,173.0,0.9997,954.62573,325.24054,1009.99969,319.57611,989.46863,348.48877,967.74683,378.97409,1008.31042,374.78177,-10.93597,2.12881,-5.05944
7238,902.42899,222.84463,1066.88818,432.41581,173.0,0.99977,965.05151,320.56039,1020.99817,314.98666,1000.63611,347.01791,978.14978,375.65723,1018.84497,371.10294,-12.01863,3.6841,-5.43456
7239,911.48049,219.46478,1076.33032,429.31548,173.0,0.99975,974.38239,316.81625,1031.17749,311.6611,1010.15271,343.75281,986.86395,371.82022,1028.8446,367.35614,-12.30035,3.23749,-4.87516
7240,916.88062,216.44106,1082.6132,427.17358,173.0,0.99982,978.51892,315.99854,1035.81714,310.66891,1014.59747,341.29852,989.87231,369.54645,1034.63208,365.32248,-11.5154,0.9453,-3.44232
7241,917.95432,214.47039,1084.58258,426.08771,173.0,0.99981,977.66199,314.93011,1034.6189,309.87848,1014.05914,338.19699,989.27637,368.70895,1034.22668,364.79007,-11.27159,1.10914,-3.5197
7242,916.55539,215.87309,1083.13971,427.84185,173.0,0.9998,974.27991,316.23364,1031.75891,311.62216,1009.80322,341.97891,984.04462,370.62903,1030.39441,366.81342,-11.3587,1.42622,-3.15373
7243,912.53915,218.77789,1078.79739,430.20063,173.0,0.99976,970.15936,318.71054,1026.18433,314.6463,1005.22821,344.52829,979.53162,372.43161,1025.07935,369.08984,-11.79818,1.11005,-3.42279
7244,906.21821,220.2308,1072.85171,432.11305,173.0,0.99979,962.99689,320.871,1020.19342,315.40076,999.6062,347.94708,974.45422,376.31946,1019.01465,371.99789,-10.63091,1.85928,-2.76326
7245,897.27536,221.72389,1063.63111,433.70796,173.0,0.99971,955.23993,321.22903,1011.92285,317.80414,990.45776,347.04761,965.30157,376.06201,1009.07526,373.6228,-12.73384,1.705,-2.62531
7246,885.53498,224.04847,1050.90368,435.37428,173.0,0.99981,941.17151,322.15933,995.93549,317.86389,975.71527,347.7179,950.35535,376.2287,995.4021,372.65637,-13.10089,4.11838,-3.81759
7247,872.56736,226.34154,1038.02686,438.73601,173.0,0.99975,928.13727,325.93805,985.41449,321.52155,963.37189,353.27988,938.16675,380.45386,981.64423,376.98032,-12.21934,3.44419,-3.90739
7248,859.18242,230.06054,1024.87258,443.32096,173.0,0.99978,915.5954,329.58005,973.27332,324.4895,951.77014,357.33496,925.98389,386.36865,970.20013,382.3382,-10.84815,2.20518,-4.52471
7249,847.91193,233.9072,1014.04054,447.49971,173.0,0.99977,904.71356,334.26611,962.34613,330.03308,940.34583,362.33517,915.13879,390.1572,960.53192,386.69824,-10.79109,2.24352,-4.22347
7250,836.47324,235.86165,1002.43354,449.8945,173.0,0.99978,894.18597,338.06107,951.20648,332.46201,930.94208,365.48062,905.94574,392.42325,951.28308,387.69458,-11.11867,0.14613,-3.66602
7251,823.52464,234.19224,989.83587,448.25442,173.0,0.99959,892.9295,330.65305,942.9903,325.93976,927.98785,357.77829,900.19537,384.59409,938.72839,381.27045,-6.87984,0.40555,-2.7583
7252,812.89104,229.01967,979.33681,443.2198,173.0,0.99962,881.46423,325.49854,933.01245,320.24075,916.3479,354.52637,890.26501,379.92892,928.55377,376.39404,-8.46364,2.01528,-3.38811
7253,800.81293,222.36151,968.05231,436.4019,173.0,0.99971,862.73199,318.86514,920.9151,312.48941,900.23505,349.55313,874.30109,374.55734,918.69678,369.33954,-8.11434,3.45978,-4.76775
7254,793.11594,217.96232,960.79464,432.49866,173.0,0.99973,857.68872,316.39587,914.3219,309.82629,894.00342,344.54086,869.80707,372.07471,912.66919,366.99457,-10.4781,-0.17097,-4.36641
7255,789.91911,214.68557,957.93767,429.913,173.0,0.99976,857.13098,315.83365,912.99011,308.97751,893.54767,342.54883,867.92938,370.31604,913.1051,365.21442,-10.03288,0.58858,-4.61242
7256,788.76068,212.13492,957.44063,427.78189,173.0,0.99974,856.06409,312.94357,912.87646,306.27997,892.22797,339.32672,867.76453,368.90469,912.68365,364.01132,-7.14735,-0.4178,-4.73962
7257,786.82437,209.048,955.5255,424.70298,173.0,0.99981,853.20319,310.00159,907.90967,303.37546,888.05756,336.3522,865.56201,365.4599,908.28625,360.38577,-6.46217,0.50224,-6.35419
7258,782.13235,204.77654,950.57688,420.39111,173.0,0.99976,847.26599,305.47559,902.51453,297.60181,883.30438,331.91339,861.13422,361.46069,903.94836,354.98062,-9.42048,3.40762,-6.19731
7259,776.16698,201.4132,944.91137,417.72027,173.0,0.99971,838.83362,305.0105,896.72491,296.95291,875.00562,331.83041,852.65466,360.569,897.13867,354.64728,-10.0494,1.45205,-5.91531
7260,766.12016,199.84492,934.36085,416.955,173.0,0.99973,827.33911,301.65494,885.28503,294.8909,864.64685,330.04373,839.40063,358.99069,885.65973,353.29697,-9.61298,0.26857,-5.63059
7261,752.34662,199.45427,919.93953,416.38555,173.0,0.99975,816.15137,299.21619,869.89215,294.34775,851.60803,327.76999,825.10156,355.21609,868.24298,351.19632,-10.24818,-0.48935,-4.84425
7262,736.75275,196.26368,903.99534,413.94205,173.0,0.99974,798.23431,295.45209,853.21307,289.2171,834.05426,322.92102,808.42523,351.55087,851.97296,346.49362,-8.82095,0.35186,-6.04279
7263,720.86027,194.04463,887.59233,411.64708,173.0,0.99967,787.11713,294.56528,839.30518,290.2449,821.7597,321.39911,794.55811,348.53134,837.08264,345.10513,-10.58649,0.10298,-5.05919
7264,705.3096,189.7218,871.21284,406.92312,173.0,0.99974,768.19989,291.46951,818.36615,284.42401,802.17609,316.40204,779.14099,344.35703,819.5838,338.72659,-6.50337,1.46745,-5.5005
7265,690.70086,185.47694,856.69165,402.44111,173.0,0.99977,752.4964,289.42062,807.80762,280.16367,789.11688,314.98526,766.35797,343.57108,808.82642,336.31305,-10.39462,0.12646,-7.0574
7266,683.12243,183.00365,849.80346,400.43204,173.0,0.99971,748.00458,287.93298,803.44141,278.73517,784.69543,313.49365,762.58081,344.14526,805.29175,336.82602,-9.67253,-1.54706,-6.91208
7267,681.84443,184.40236,848.93085,401.56362,173.0,0.99976,749.62506,293.47202,803.09375,282.22302,786.28613,317.3512,765.2002,347.26324,807.57812,338.55664,-6.3614,1.90428,-7.19777
7268,682.646,187.99262,850.57109,406.62409,173.0,0.99976,755.13831,297.37241,807.77106,287.35693,790.52356,323.09744,770.02454,351.36572,811.10986,343.47357,-7.97316,0.79198,-8.90253
7269,684.02718,192.84181,853.25721,413.15865,173.0,0.99967,756.35449,302.64594,811.5213,292.97147,793.64191,329.12024,771.85376,359.06186,813.6098,351.50476,-8.23341,0.41695,-9.02547
7270,685.63642,196.58678,856.48313,418.88041,173.0,0.99964,755.78595,309.7103,812.48853,297.7326,794.03851,335.04724,773.74072,365.8548,817.98083,356.82443,-9.21924,0.33907,-10.38512
7271,689.02895,201.25692,860.00948,424.37868,173.0,0.99969,759.01385,313.14481,814.15436,300.81702,798.24963,338.41656,776.20355,368.25095,821.4458,358.48187,-9.71248,-0.30874,-10.19353
7272,691.40929,204.51216,863.04834,428.55246,173.0,0.99962,760.93414,316.68353,817.41797,304.43176,800.96967,342.70374,779.4613,373.63895,824.25439,363.91641,-9.17233,0.67019,-10.82756
7273,693.75229,207.75353,865.41096,431.94401,173.0,0.99965,762.38947,321.78851,819.61639,308.63138,802.13446,348.56662,781.73877,379.58566,824.84119,369.32858,-8.32133,0.79985,-10.93011
7274,698.26955,213.39179,869.3728,437.25056,173.0,0.99965,769.07581,327.27014,823.30499,313.83292,807.59827,352.15836,788.82892,382.8988,829.82526,372.61963,-7.67416,0.59494,-10.88724
7275,702.93425,218.65106,874.08388,442.02054,173.0,0.99962,774.01904,332.6564,829.25153,319.64194,811.61786,358.43964,792.91833,387.25912,833.64386,377.51343,-9.42066,0.35826,-11.2536
7276,706.95834,221.61919,879.04652,445.96569,173.0,0.99955,776.974,335.48151,833.61108,322.40164,817.4093,361.24954,796.51202,392.44202,840.19556,382.30695,-9.3206,0.05681,-10.30958
7277,710.61274,224.55261,883.16292,449.88556,173.0,0.99964,779.58215,338.83597,836.95624,325.42645,819.82495,364.58856,800.13684,396.71332,843.29456,386.21326,-9.06991,0.30872,-10.44734
7278,715.11265,227.73625,888.51607,453.5199,173.0,0.99969,784.9635,341.60355,842.02679,329.44553,823.75781,366.62561,804.05402,397.76605,848.04065,388.40182,-9.51254,-1.45255,-10.6424
7279,719.97749,231.02377,893.88499,457.07366,173.0,0.99965,789.69049,342.7767,846.71338,330.7847,828.0332,368.14899,807.84589,398.69946,852.66895,389.56836,-9.86688,-0.97241,-9.99031
7280,725.18168,233.86414,898.52354,459.92996,173.0,0.9997,794.30408,344.13449,850.84967,331.82349,835.40479,370.16727,812.87488,401.22897,859.34668,391.29626,-8.58932,0.56322,-10.03864
7281,728.80759,237.51275,902.64844,463.53341,173.0,0.9996,796.31158,350.44812,856.15485,337.61032,838.13098,376.92404,816.73364,409.02963,862.17236,399.01617,-9.48166,1.33104,-8.69514
7282,731.57521,243.01744,905.1305,468.44373,173.0,0.99946,799.98364,356.20251,856.85681,344.82938,838.69196,382.30289,818.6366,412.16794,861.52716,403.22379,-8.69703,1.86511,-8.69577
7283,732.72707,250.55929,905.4158,475.33817,173.0,0.99967,799.80432,361.25287,858.52985,351.06613,838.05573,391.24191,815.57825,418.95691,860.29279,410.65347,-8.9573,1.77253,-7.89832
7284,729.54842,254.87468,902.73129,480.41832,173.0,0.9997,792.28754,363.29636,854.94659,354.19055,831.62976,396.23886,807.6615,425.78101,856.45416,417.94751,-8.36766,-1.06583,-8.56151
7285,725.01909,259.72967,898.42045,485.84544,173.0,0.99969,786.22516,372.60071,844.25055,361.06946,823.58789,398.6048,802.91986,429.85379,848.61371,421.13156,-8.62336,-1.80874,-8.38425
7286,719.84837,262.56721,893.51696,488.87314,173.0,0.99966,783.01392,372.37479,841.05634,363.21692,818.95563,403.11435,800.86584,432.19568,843.45361,424.56845,-8.99759,-2.28477,-8.74893
7287,715.80374,267.15731,888.50155,492.66503,173.0,0.99965,779.38672,380.16476,836.78595,368.58575,817.23322,408.2684,796.46417,437.54428,840.2746,428.55533,-7.29005,-1.77727,-7.79002
7288,713.51915,272.69229,885.67771,497.35008,173.0,0.99963,779.22491,382.22961,836.43488,372.27325,817.02362,410.48401,794.95044,441.2327,838.44464,433.23349,-5.7896,0.33047,-8.25679
7289,710.48958,281.46693,882.74353,505.14071,173.0,0.9995,777.63531,390.74185,832.45886,380.60388,814.26807,416.84409,794.06067,445.65884,835.18353,437.97321,-7.08633,-0.2458,-8.40906
7290,706.7917,289.04631,879.14954,512.30175,173.0,0.99965,772.81879,399.18689,830.11798,388.56647,810.63892,426.39038,788.74799,456.35898,831.63519,448.09171,-8.621,0.15896,-7.90063
7291,702.03928,296.01524,874.45801,519.40561,173.0,0.99961,768.18353,405.79141,825.14252,394.63977,804.68127,434.70279,784.44019,463.65332,827.51099,454.62582,-6.97205,0.37628,-8.62818
7292,697.23834,302.97536,868.98121,526.588,173.0,0.99963,763.35443,412.56168,820.85016,401.95306,801.5293,441.20776,778.6059,470.62009,821.78778,462.07751,-8.10522,-0.49135,-9.27753
7293,692.07001,308.42468,862.79057,530.81096,173.0,0.99976,755.16748,417.24493,811.96771,406.90414,792.08472,442.2756,771.17358,473.50604,814.32733,465.51273,-5.8644,-0.9344,-9.04875
7294,685.18568,313.47569,855.13997,534.80195,173.0,0.99975,747.69,422.34897,802.48248,411.82938,783.83392,445.38174,762.52631,475.55325,805.95264,467.54022,-6.96664,-1.96687,-9.40211
7295,678.6252,316.84196,847.69929,537.59968,173.0,0.99975,739.99316,423.65161,795.62787,413.82837,775.56152,448.27301,754.48224,477.89563,797.8476,470.40714,-8.7906,-1.08472,-9.51736
7296,670.9525,319.94434,838.80143,540.23165,173.0,0.99979,731.93896,425.38266,785.92053,415.18549,766.53168,448.29895,746.84406,477.74307,790.3175,469.62268,-10.48652,-0.06,-10.99529
7297,662.26141,321.7706,829.84892,542.00405,173.0,0.99977,721.90198,426.97406,777.77002,417.26489,757.03906,452.43796,736.49841,480.8894,780.45392,473.23343,-9.91591,-0.37549,-10.30899
7298,653.32559,323.94658,820.97847,544.36088,173.0,0.99975,713.62476,428.02441,769.03851,419.49487,748.6618,453.47168,726.95264,482.80478,770.86414,475.86749,-9.66067,0.69115,-11.22929
7299,643.59227,326.38592,810.54081,547.2981,173.0,0.99981,703.45453,430.09848,760.70331,419.89694,740.77026,456.52084,718.51184,487.99191,763.54199,479.67426,-11.19724,-1.84442,-9.30243
7300,630.30895,327.46279,797.12518,548.13407,173.0,0.99979,694.63678,432.23666,747.78485,421.72443,732.29565,459.03458,707.70129,486.34094,749.77863,478.49435,-8.24989,1.26167,-10.52196
7301,616.5092,326.57183,782.9947,546.64621,173.0,0.99977,677.64764,429.54715,732.14722,419.01837,714.75922,456.14957,692.69403,484.53934,734.49512,476.33267,-8.30102,-0.15143,-11.00923
7302,603.92502,326.42974,769.99513,546.59445,173.0,0.99975,663.18219,429.53723,719.14008,420.73593,699.01434,455.20584,676.91705,484.49591,720.79047,477.18192,-10.88232,-1.67221,-11.278
7303,592.2822,329.28035,758.47218,548.72826,173.0,0.99977,652.1167,434.64594,704.85815,423.22134,687.58612,459.85651,670.71021,490.3624,710.22925,481.22556,-8.90395,0.6842,-11.17869
7304,583.49756,336.1638,750.31708,555.08967,173.0,0.99966,647.63568,441.37637,702.849,431.40222,682.74963,468.40616,664.50702,498.52902,703.90021,490.51727,-10.4819,-0.80946,-10.13634
7305,577.87715,341.1951,743.93413,559.91078,173.0,0.99983,640.54645,449.79239,696.09509,437.20581,677.49402,476.29819,656.92828,504.31961,700.24585,494.30017,-10.17217,-2.65268,-10.47589
7306,568.95086,343.32805,733.94037,561.43869,173.0,0.99977,637.89252,449.23657,689.39984,439.92725,672.94183,474.33945,650.57416,501.48901,688.96112,494.668,-10.30898,-3.37473,-9.67639
7307,556.21597,343.03835,720.93377,559.1736,173.0,0.99965,630.89075,447.46167,679.00836,438.42892,665.0686,475.71606,639.61768,497.83038,674.86316,491.50858,-8.66887,-4.41803,-10.52649
7308,535.13275,340.10653,699.37761,554.72258,173.0,0.999,618.16235,444.00729,658.14612,433.11633,650.70056,471.73938,617.21552,493.45032,649.81488,486.55048,0.3037,-12.04892,-8.20168
7309,512.54499,336.19257,675.35944,549.21218,173.0,0.99911,595.53961,443.18451,631.73651,430.36148,629.59259,467.69855,599.10614,491.57681,627.24042,483.55359,-2.71768,-14.12091,-9.15695
7310,492.95567,328.28293,655.67067,541.25719,173.0,0.99945,565.94958,428.20416,610.72491,418.37619,599.41205,456.38104,575.41443,477.93698,608.52209,471.09262,11.15298,-18.33095,-10.97832
7311,479.00111,317.46283,640.1068,530.46039,173.0,0.9995,546.48816,420.4646,594.1474,408.01471,581.82812,448.22504,560.83289,470.33691,596.06512,461.46054,19.83952,-21.81073,-12.44293
7312,464.75177,304.8316,626.8005,517.61619,173.0,0.99875,535.05194,400.53564,582.88361,388.95837,571.73242,426.39761,551.77771,452.51193,586.21118,444.02448,24.92558,-26.32271,-10.40738
7313,450.15431,285.76295,611.73264,498.88379,173.0,0.9993,517.95673,379.2547,564.61041,367.68182,553.30029,403.77417,537.42914,431.82501,570.04956,423.0354,30.63545,-31.2438,-10.80252
7314,435.58324,267.20393,597.25186,482.73804,173.0,0.78793,505.09421,358.22302,551.06445,348.10178,539.96753,383.23904,522.42938,412.06467,558.78827,404.66101,18.76282,-20.00391,-12.54838
